Fighting -> Rock -> Flying (<- 0.5x | 2x ->)
Electric/Rock -> Bug/Dark -> Dragon/Grass (<- 1x | 2x ->)
Electric/Rock -> Bug/Fairy -> Water/Grass (<- 1x | 2x ->)
Electric/Rock -> Bug/Fairy -> Dragon/Water (<- 1x | 2x ->)
Electric/Rock -> Bug/Fairy -> Electric/Grass (<- 1x | 2x ->)
Electric/Rock -> Ghost/Fire -> Electric/Grass (<- 1x | 2x ->)
Electric/Rock -> Ghost/Fire -> Psychic/Grass (<- 1x | 2x ->)
Electric/Rock -> Ghost/Water -> Ghost/Water (<- 2x | 2x ->)
Electric/Rock -> Dragon/Fire -> Ghost/Grass (<- 1x | 2x ->)
Electric/Rock -> Fire/Fairy -> Ghost/Grass (<- 1x | 2x ->)
Electric/Rock -> Electric/Ice -> Ghost/Grass (<- 1x | 2x ->)
Electric/Rock -> Dragon/Ice -> Ghost/Grass (<- 1x | 2x ->)
Electric/Rock -> Dark/Ice -> Ghost/Grass (<- 1x | 2x ->)
Electric/Rock -> Ice/Fairy -> Ghost/Grass (<- 1x | 2x ->)
Electric/Rock -> Ghost/Ice -> Electric/Grass (<- 1x | 2x ->)
Electric/Rock -> Ghost/Ice -> Psychic/Grass (<- 1x | 2x ->)
Electric/Rock -> Ghost/Ice -> Fairy/Grass (<- 1x | 2x ->)
Electric/Rock -> Fire/Psychic -> Electric/Grass (<- 1x | 2x ->)
Electric/Rock -> Dragon/Fire -> Psychic/Grass (<- 1x | 2x ->)
Electric/Rock -> Dragon/Fire -> Dark/Grass (<- 1x | 2x ->)
Electric/Rock -> Dragon/Fire -> Fairy/Grass (<- 1x | 2x ->)
Electric/Rock -> Dark/Fire -> Electric/Grass (<- 1x | 2x ->)
Electric/Rock -> Dark/Fire -> Fairy/Grass (<- 1x | 2x ->)
Electric/Rock -> Fire/Fairy -> Electric/Grass (<- 1x | 2x ->)
Electric/Rock -> Fire/Fairy -> Psychic/Grass (<- 1x | 2x ->)
Electric/Rock -> Ice/Fairy -> Dragon/Water (<- 1x | 2x ->)
Electric/Rock -> Electric/Ice -> Electric/Grass (<- 1x | 2x ->)
Electric/Rock -> Ice/Psychic -> Electric/Grass (<- 1x | 2x ->)
Electric/Rock -> Dark/Ice -> Electric/Grass (<- 1x | 2x ->)
Electric/Rock -> Ice/Fairy -> Electric/Grass (<- 1x | 2x ->)
Electric/Rock -> Electric/Ice -> Psychic/Grass (<- 1x | 2x ->)
Electric/Rock -> Ice/Psychic -> Psychic/Grass (<- 1x | 2x ->)
Electric/Rock -> Dragon/Ice -> Psychic/Grass (<- 1x | 2x ->)
Electric/Rock -> Dark/Ice -> Psychic/Grass (<- 1x | 2x ->)
Electric/Rock -> Ice/Fairy -> Psychic/Grass (<- 1x | 2x ->)
Electric/Rock -> Electric/Ice -> Dark/Grass (<- 1x | 2x ->)
Electric/Rock -> Dragon/Ice -> Dark/Grass (<- 1x | 2x ->)
Electric/Rock -> Dark/Ice -> Dark/Grass (<- 1x | 2x ->)
Electric/Rock -> Ice/Fairy -> Dark/Grass (<- 1x | 2x ->)
Electric/Rock -> Electric/Ice -> Fairy/Grass (<- 1x | 2x ->)
Electric/Rock -> Ice/Psychic -> Fairy/Grass (<- 1x | 2x ->)
Electric/Rock -> Ice/Fairy -> Fairy/Grass (<- 1x | 2x ->)
Rock/Psychic -> Rock/Ice -> Ghost/Dragon (<- 1x | 2x ->)
Rock/Psychic -> Rock/Ice -> Dark/Dragon (<- 1x | 2x ->)
Rock/Psychic -> Bug/Ghost -> Bug/Ghost (<- 2x | 2x ->)
Rock/Psychic -> Bug/Ghost -> Bug/Dark (<- 2x | 2x ->)
Rock/Psychic -> Bug/Ghost -> Ghost/Fire (<- 2x | 2x ->)
Rock/Psychic -> Bug/Ghost -> Ghost/Ice (<- 2x | 2x ->)
Rock/Psychic -> Bug/Ghost -> Dark/Ice (<- 2x | 2x ->)
Rock/Psychic -> Bug/Grass -> Bug/Grass (<- 2x | 2x ->)
Rock/Psychic -> Bug/Grass -> Bug/Psychic (<- 2x | 2x ->)
Rock/Psychic -> Bug/Grass -> Bug/Dark (<- 2x | 2x ->)
Rock/Psychic -> Bug/Grass -> Ice/Water (<- 2x | 2x ->)
Rock/Psychic -> Bug/Grass -> Ice/Grass (<- 2x | 2x ->)
Rock/Psychic -> Bug/Grass -> Dark/Ice (<- 2x | 2x ->)
Rock/Psychic -> Bug/Electric -> Fire/Water (<- 2x | 2x ->)
Rock/Psychic -> Bug/Psychic -> Bug/Psychic (<- 2x | 2x ->)
Rock/Psychic -> Bug/Psychic -> Bug/Dark (<- 2x | 2x ->)
Rock/Psychic -> Bug/Psychic -> Dark/Ice (<- 2x | 2x ->)
Rock/Psychic -> Bug/Dragon -> Bug/Dragon (<- 2x | 2x ->)
Rock/Psychic -> Bug/Dragon -> Ice/Grass (<- 2x | 2x ->)
Rock/Psychic -> Bug/Dragon -> Dark/Ice (<- 2x | 2x ->)
Rock/Psychic -> Bug/Dark -> Bug/Dark (<- 2x | 2x ->)
Rock/Psychic -> Bug/Dark -> Ghost/Fire (<- 2x | 2x ->)
Rock/Psychic -> Ghost/Fire -> Ghost/Fire (<- 2x | 2x ->)
Rock/Psychic -> Ghost/Fire -> Ghost/Ice (<- 2x | 2x ->)
Rock/Psychic -> Ghost/Fire -> Dark/Ice (<- 2x | 2x ->)
Rock/Psychic -> Electric/Ice -> Ghost/Water (<- 1x | 2x ->)
Rock/Psychic -> Electric/Fire -> Ghost/Grass (<- 1x | 2x ->)
Rock/Psychic -> Dragon/Fire -> Ghost/Grass (<- 1x | 2x ->)
Rock/Psychic -> Fire/Fairy -> Ghost/Grass (<- 1x | 2x ->)
Rock/Psychic -> Electric/Ice -> Ghost/Grass (<- 1x | 2x ->)
Rock/Psychic -> Dragon/Ice -> Ghost/Grass (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Ghost/Grass (<- 1x | 2x ->)
Rock/Psychic -> Ghost/Ice -> Ghost/Ice (<- 2x | 2x ->)
Rock/Psychic -> Fire/Fairy -> Ghost/Dragon (<- 1x | 2x ->)
Rock/Psychic -> Electric/Ice -> Ghost/Dragon (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Ghost/Dragon (<- 1x | 2x ->)
Rock/Psychic -> Fire/Fairy -> Ghost/Dark (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Ghost/Dark (<- 1x | 2x ->)
Rock/Psychic -> Fire/Psychic -> Steel/Psychic (<- 0.5x | 2x ->)
Rock/Psychic -> Fire/Psychic -> Steel/Fairy (<- 0.5x | 2x ->)
Rock/Psychic -> Electric/Fire -> Psychic/Grass (<- 1x | 2x ->)
Rock/Psychic -> Electric/Fire -> Dark/Grass (<- 1x | 2x ->)
Rock/Psychic -> Dragon/Fire -> Psychic/Grass (<- 1x | 2x ->)
Rock/Psychic -> Dragon/Fire -> Dark/Grass (<- 1x | 2x ->)
Rock/Psychic -> Dragon/Fire -> Fairy/Grass (<- 1x | 2x ->)
Rock/Psychic -> Fire/Fairy -> Electric/Grass (<- 1x | 2x ->)
Rock/Psychic -> Fire/Fairy -> Psychic/Grass (<- 1x | 2x ->)
Rock/Psychic -> Fire/Fairy -> Electric/Dark (<- 1x | 2x ->)
Rock/Psychic -> Fire/Fairy -> Dark/Psychic (<- 1x | 2x ->)
Rock/Psychic -> Electric/Ice -> Psychic/Water (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Dragon/Water (<- 1x | 2x ->)
Rock/Psychic -> Electric/Ice -> Dark/Water (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Dark/Water (<- 1x | 2x ->)
Rock/Psychic -> Electric/Ice -> Fairy/Water (<- 1x | 2x ->)
Rock/Psychic -> Electric/Ice -> Electric/Grass (<- 1x | 2x ->)
Rock/Psychic -> Ice/Psychic -> Electric/Grass (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Electric/Grass (<- 1x | 2x ->)
Rock/Psychic -> Electric/Ice -> Psychic/Grass (<- 1x | 2x ->)
Rock/Psychic -> Ice/Psychic -> Psychic/Grass (<- 1x | 2x ->)
Rock/Psychic -> Dragon/Ice -> Psychic/Grass (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Psychic/Grass (<- 1x | 2x ->)
Rock/Psychic -> Electric/Ice -> Dark/Grass (<- 1x | 2x ->)
Rock/Psychic -> Dragon/Ice -> Dark/Grass (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Dark/Grass (<- 1x | 2x ->)
Rock/Psychic -> Electric/Ice -> Fairy/Grass (<- 1x | 2x ->)
Rock/Psychic -> Ice/Psychic -> Fairy/Grass (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Fairy/Grass (<- 1x | 2x ->)
Rock/Psychic -> Electric/Ice -> Dark/Dragon (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Electric/Dark (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Dark/Psychic (<- 1x | 2x ->)
Rock/Psychic -> Ice/Fairy -> Dark/Fairy (<- 1x | 2x ->)
Rock/Ice -> Rock/Ice -> Rock/Ice (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Rock/Dragon (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Bug/Water (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Bug/Grass (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Ghost/Grass (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Fire/Water (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Fire/Grass (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Ice/Water (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Electric/Grass (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Psychic/Grass (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Ice/Grass (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Dark/Grass (<- 2x | 2x ->)
Rock/Ice -> Rock/Ice -> Fairy/Grass (<- 2x | 2x ->)
Rock/Ice -> Rock/Dragon -> Rock/Dragon (<- 2x | 2x ->)
Rock/Ice -> Rock/Dragon -> Ice/Water (<- 2x | 2x ->)
Rock/Ice -> Rock/Dragon -> Ice/Grass (<- 2x | 2x ->)
Rock/Ice -> Dragon/Fairy -> Dark/Rock (<- 1x | 2x ->)
Rock/Ice -> Bug/Ghost -> Water/Grass (<- 1x | 2x ->)
Rock/Ice -> Bug/Ghost -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Ice/Fire -> Bug/Steel (<- 1x | 4x ->)
Rock/Ice -> Bug/Water -> Electric/Grass (<- 2x | 2x ->)
Rock/Ice -> Bug/Grass -> Bug/Grass (<- 2x | 2x ->)
Rock/Ice -> Bug/Grass -> Ice/Water (<- 2x | 2x ->)
Rock/Ice -> Bug/Grass -> Ice/Grass (<- 2x | 2x ->)
Rock/Ice -> Bug/Electric -> Ghost/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Electric -> Water/Grass (<- 1x | 2x ->)
Rock/Ice -> Bug/Electric -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Electric -> Dark/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Electric -> Fairy/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Psychic -> Water/Grass (<- 1x | 2x ->)
Rock/Ice -> Bug/Psychic -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Dragon -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Dragon -> Dark/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Dark -> Ghost/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Dark -> Water/Grass (<- 1x | 2x ->)
Rock/Ice -> Bug/Dark -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Dark -> Dark/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Fairy -> Water/Grass (<- 1x | 2x ->)
Rock/Ice -> Bug/Fairy -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Fairy -> Dragon/Water (<- 1x | 2x ->)
Rock/Ice -> Bug/Fairy -> Dark/Water (<- 1x | 2x ->)
Rock/Ice -> Electric/Ice -> Ghost/Water (<- 1x | 2x ->)
Rock/Ice -> Electric/Dragon -> Ghost/Water (<- 1x | 2x ->)
Rock/Ice -> Dark/Ice -> Ghost/Water (<- 1x | 2x ->)
Rock/Ice -> Ghost/Grass -> Ghost/Grass (<- 2x | 2x ->)
Rock/Ice -> Ghost/Grass -> Ice/Water (<- 2x | 2x ->)
Rock/Ice -> Ghost/Ice -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Ghost/Dragon -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Ice/Fire -> Steel/Grass (<- 1x | 4x ->)
Rock/Ice -> Ice/Fire -> Steel/Ice (<- 1x | 4x ->)
Rock/Ice -> Fire/Water -> Electric/Grass (<- 2x | 2x ->)
Rock/Ice -> Electric/Ice -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Electric/Dragon -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Dark/Ice -> Psychic/Water (<- 1x | 2x ->)
Rock/Ice -> Ice/Water -> Electric/Grass (<- 2x | 2x ->)
Rock/Ice -> Ice/Water -> Psychic/Grass (<- 2x | 2x ->)
Rock/Ice -> Ice/Water -> Dark/Grass (<- 2x | 2x ->)
Rock/Ice -> Ice/Water -> Fairy/Grass (<- 2x | 2x ->)
Rock/Ice -> Ice/Fairy -> Dragon/Water (<- 1x | 2x ->)
Rock/Ice -> Electric/Ice -> Dark/Water (<- 1x | 2x ->)
Rock/Ice -> Electric/Dragon -> Dark/Water (<- 1x | 2x ->)
Rock/Ice -> Ice/Fairy -> Dark/Water (<- 1x | 2x ->)
Rock/Ice -> Electric/Ice -> Fairy/Water (<- 1x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Rock/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Bug/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Bug/Fairy (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Ghost/Ice (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Ghost/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Dragon/Fire (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Fire/Fairy (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Ice/Water (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Dragon/Water (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Ice/Grass (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Dragon/Grass (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Electric/Ice (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Electric/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Ice/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Dragon/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Dragon/Ice (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Dark/Ice (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Ice/Fairy (<- 2x | 2x ->)
Rock/Dragon -> Rock/Dragon -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Bug/Ghost -> Fairy/Psychic (<- 1x | 2x ->)
Rock/Dragon -> Bug/Water -> Steel/Fire (<- 1x | 2x ->)
Rock/Dragon -> Bug/Grass -> Fairy/Water (<- 1x | 2x ->)
Rock/Dragon -> Bug/Electric -> Fairy/Water (<- 1x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Bug/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Ghost/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Dragon/Fire (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Dragon/Water (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Ice/Grass (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Dragon/Grass (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Electric/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Ice/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Dragon/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Dragon/Ice (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Dark/Ice (<- 2x | 2x ->)
Rock/Dragon -> Bug/Dragon -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Fire -> Fairy/Psychic (<- 1x | 2x ->)
Rock/Dragon -> Ghost/Ice -> Ghost/Ice (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Ice -> Ghost/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Ice -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Dragon -> Ghost/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Dragon -> Dragon/Fire (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Dragon -> Dragon/Water (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Dragon -> Dragon/Grass (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Dragon -> Electric/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Dragon -> Ice/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Dragon -> Dragon/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Dragon -> Dragon/Ice (<- 2x | 2x ->)
Rock/Dragon -> Ghost/Dragon -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Electric/Fire -> Electric/Steel (<- 0.5x | 2x ->)
Rock/Dragon -> Electric/Fire -> Steel/Fairy (<- 0.5x | 2x ->)
Rock/Dragon -> Fire/Water -> Fairy/Grass (<- 1x | 2x ->)
Rock/Dragon -> Fire/Grass -> Fairy/Water (<- 1x | 2x ->)
Rock/Dragon -> Dragon/Fire -> Dragon/Fire (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Fire -> Dragon/Water (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Fire -> Dragon/Grass (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Fire -> Electric/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Fire -> Dragon/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Fire -> Dragon/Ice (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Fire -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Dark/Fire -> Fairy/Grass (<- 1x | 2x ->)
Rock/Dragon -> Fire/Fairy -> Dragon/Water (<- 2x | 2x ->)
Rock/Dragon -> Ice/Water -> Electric/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Water -> Dragon/Water (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Water -> Dragon/Grass (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Water -> Electric/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Water -> Dragon/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Water -> Dragon/Ice (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Water -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Grass -> Dragon/Grass (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Grass -> Electric/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Grass -> Dragon/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Grass -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Electric/Dragon -> Electric/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Electric/Dragon -> Dragon/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Electric/Dragon -> Dragon/Ice (<- 2x | 2x ->)
Rock/Dragon -> Electric/Dragon -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Ice/Psychic -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Psychic -> Dragon/Psychic (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Psychic -> Dragon/Ice (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Psychic -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Ice -> Dragon/Ice (<- 2x | 2x ->)
Rock/Dragon -> Dragon/Ice -> Dark/Dragon (<- 2x | 2x ->)
Rock/Dragon -> Dark/Dragon -> Dark/Dragon (<- 2x | 2x ->)
Dark/Rock -> Bug/Ghost -> Bug/Ghost (<- 2x | 2x ->)
Dark/Rock -> Bug/Ghost -> Bug/Dark (<- 2x | 2x ->)
Dark/Rock -> Bug/Ghost -> Ghost/Steel (<- 2x | 2x ->)
Dark/Rock -> Bug/Ghost -> Ghost/Water (<- 2x | 2x ->)
Dark/Rock -> Bug/Ghost -> Ghost/Grass (<- 2x | 2x ->)
Dark/Rock -> Bug/Grass -> Bug/Grass (<- 2x | 2x ->)
Dark/Rock -> Bug/Grass -> Bug/Psychic (<- 2x | 2x ->)
Dark/Rock -> Bug/Grass -> Bug/Dark (<- 2x | 2x ->)
Dark/Rock -> Bug/Grass -> Ice/Water (<- 2x | 2x ->)
Dark/Rock -> Bug/Grass -> Ice/Grass (<- 2x | 2x ->)
Dark/Rock -> Bug/Electric -> Fire/Water (<- 2x | 2x ->)
Dark/Rock -> Bug/Psychic -> Bug/Psychic (<- 2x | 2x ->)
Dark/Rock -> Bug/Psychic -> Bug/Dark (<- 2x | 2x ->)
Dark/Rock -> Bug/Dragon -> Bug/Dragon (<- 2x | 2x ->)
Dark/Rock -> Bug/Dragon -> Ice/Grass (<- 2x | 2x ->)
Dark/Rock -> Bug/Dark -> Bug/Dark (<- 2x | 2x ->)
Dark/Rock -> Ghost/Steel -> Ghost/Steel (<- 2x | 2x ->)
Dark/Rock -> Ghost/Steel -> Ghost/Water (<- 2x | 2x ->)
Dark/Rock -> Ghost/Steel -> Ghost/Grass (<- 2x | 2x ->)
Dark/Rock -> Ghost/Fire -> Steel/Fairy (<- 0.5x | 2x ->)
Dark/Rock -> Ghost/Water -> Ghost/Water (<- 2x | 2x ->)
Dark/Rock -> Ghost/Water -> Ghost/Grass (<- 2x | 2x ->)
Dark/Rock -> Ghost/Water -> Psychic/Grass (<- 2x | 2x ->)
Dark/Rock -> Ghost/Grass -> Ghost/Grass (<- 2x | 2x ->)
Dark/Rock -> Ghost/Grass -> Ice/Water (<- 2x | 2x ->)
Dark/Rock -> Ghost/Electric -> Steel/Water (<- 1x | 2x ->)
Dark/Rock -> Ghost/Electric -> Fairy/Water (<- 1x | 2x ->)
Dark/Rock -> Ghost/Electric -> Fairy/Psychic (<- 1x | 2x ->)
Dark/Rock -> Ghost/Ice -> Electric/Grass (<- 1x | 2x ->)
Dark/Rock -> Ghost/Ice -> Fairy/Grass (<- 1x | 2x ->)
Dark/Rock -> Ghost/Ice -> Fairy/Psychic (<- 1x | 2x ->)
Dark/Rock -> Ghost/Ice -> Dragon/Fairy (<- 1x | 2x ->)
Dark/Rock -> Electric/Psychic -> Steel/Water (<- 1x | 2x ->)
Dark/Rock -> Electric/Ice -> Steel/Water (<- 1x | 2x ->)
Dark/Rock -> Dark/Fire -> Dark/Steel (<- 0.5x | 2x ->)
Dark/Rock -> Fire/Psychic -> Steel/Fairy (<- 0.5x | 2x ->)
Dark/Rock -> Electric/Fire -> Dark/Grass (<- 1x | 2x ->)
Dark/Rock -> Dragon/Fire -> Dark/Grass (<- 1x | 2x ->)
Dark/Rock -> Dragon/Fire -> Fairy/Grass (<- 1x | 2x ->)
Dark/Rock -> Ice/Water -> Psychic/Grass (<- 2x | 2x ->)
Dark/Rock -> Electric/Ice -> Dark/Water (<- 1x | 2x ->)
Dark/Rock -> Electric/Psychic -> Fairy/Water (<- 1x | 2x ->)
Dark/Rock -> Electric/Ice -> Fairy/Water (<- 1x | 2x ->)
Dark/Rock -> Electric/Ice -> Electric/Grass (<- 1x | 2x ->)
Dark/Rock -> Ice/Psychic -> Electric/Grass (<- 1x | 2x ->)
Dark/Rock -> Dark/Ice -> Electric/Grass (<- 1x | 2x ->)
Dark/Rock -> Electric/Ice -> Dark/Grass (<- 1x | 2x ->)
Dark/Rock -> Dragon/Ice -> Dark/Grass (<- 1x | 2x ->)
Dark/Rock -> Dark/Ice -> Dark/Grass (<- 1x | 2x ->)
Dark/Rock -> Electric/Ice -> Fairy/Grass (<- 1x | 2x ->)
Dark/Rock -> Ice/Psychic -> Fairy/Grass (<- 1x | 2x ->)
Dark/Rock -> Electric/Ice -> Dragon/Fairy (<- 1x | 2x ->)
Dark/Rock -> Ice/Psychic -> Dragon/Fairy (<- 1x | 2x ->)
Rock/Fairy -> Bug/Ghost -> Water/Grass (<- 1x | 2x ->)
Rock/Fairy -> Bug/Ghost -> Psychic/Water (<- 1x | 2x ->)
Rock/Fairy -> Bug/Ghost -> Electric/Grass (<- 1x | 2x ->)
Rock/Fairy -> Ice/Fire -> Bug/Steel (<- 1x | 4x ->)
Rock/Fairy -> Bug/Fire -> Steel/Grass (<- 0.5x | 4x ->)
Rock/Fairy -> Bug/Grass -> Bug/Grass (<- 2x | 2x ->)
Rock/Fairy -> Bug/Grass -> Ice/Water (<- 2x | 2x ->)
Rock/Fairy -> Bug/Grass -> Ice/Grass (<- 2x | 2x ->)
Rock/Fairy -> Bug/Electric -> Ghost/Water (<- 1x | 2x ->)
Rock/Fairy -> Bug/Electric -> Water/Grass (<- 1x | 2x ->)
Rock/Fairy -> Bug/Electric -> Psychic/Water (<- 1x | 2x ->)
Rock/Fairy -> Bug/Electric -> Fairy/Water (<- 1x | 2x ->)
Rock/Fairy -> Bug/Psychic -> Water/Grass (<- 1x | 2x ->)
Rock/Fairy -> Bug/Psychic -> Psychic/Water (<- 1x | 2x ->)
Rock/Fairy -> Bug/Psychic -> Electric/Grass (<- 1x | 2x ->)
Rock/Fairy -> Bug/Fairy -> Water/Grass (<- 1x | 2x ->)
Rock/Fairy -> Bug/Fairy -> Psychic/Water (<- 1x | 2x ->)
Rock/Fairy -> Bug/Fairy -> Electric/Grass (<- 1x | 2x ->)
Rock/Fairy -> Ghost/Fire -> Electric/Grass (<- 1x | 2x ->)
Rock/Fairy -> Ghost/Fire -> Psychic/Grass (<- 1x | 2x ->)
Rock/Fairy -> Ghost/Dark -> Ghost/Water (<- 1x | 2x ->)
Rock/Fairy -> Electric/Ice -> Ghost/Water (<- 1x | 2x ->)
Rock/Fairy -> Electric/Dragon -> Ghost/Water (<- 1x | 2x ->)
Rock/Fairy -> Electric/Dark -> Ghost/Water (<- 1x | 2x ->)
Rock/Fairy -> Dark/Psychic -> Ghost/Water (<- 1x | 2x ->)
Rock/Fairy -> Dark/Ice -> Ghost/Water (<- 1x | 2x ->)
Rock/Fairy -> Dark/Fairy -> Ghost/Water (<- 1x | 2x ->)
Rock/Fairy -> Ghost/Dark -> Ghost/Grass (<- 1x | 2x ->)
Rock/Fairy -> Electric/Fire -> Ghost/Grass (<- 1x | 2x ->)
Rock/Fairy -> Fire/Fairy -> Ghost/Grass (<- 1x | 2x ->)
Rock/Fairy -> Electric/Ice -> Ghost/Grass (<- 1x | 2x ->)
Rock/Fairy -> Electric/Dark -> Ghost/Grass (<- 1x | 2x ->)
